CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
cf6b962b01fb   cloud_server            0.00%     65.02MiB / 31.35GiB   0.20%     2.31MB / 60.6kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.3MiB / 500MiB      9.86%     2.28MB / 31.5kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.18MiB / 31.35GiB   0.15%     2.28MB / 36.3kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.00%     65.94MiB / 31.35GiB   0.21%     2.29MB / 41.7kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     53.09MiB / 31.35GiB   0.17%     2.3MB / 44.9kB    0B / 0B     21
18fecc499edf   case2-mongodb-1         0.39%     89MiB / 31.35GiB      0.28%     68.8kB / 47kB     0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.09%     49.52MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     63.02MiB / 31.35GiB   0.20%     2.28MB / 26.9kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.55MiB / 31.35GiB   0.14%     2.28MB / 30.1kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     64.52MiB / 31.35GiB   0.20%     2.35MB / 122kB    0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     65.02MiB / 31.35GiB   0.20%     2.31MB / 60.6kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.32MiB / 500MiB     9.86%     2.28MB / 31.7kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.05%     47.19MiB / 31.35GiB   0.15%     2.28MB / 36.5kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.07%     66.05MiB / 31.35GiB   0.21%     2.29MB / 42.8kB   0B / 0B     21
0503032271dc   cloud_client            0.08%     53.16MiB / 31.35GiB   0.17%     2.3MB / 44.9kB    0B / 0B     21
18fecc499edf   case2-mongodb-1         0.35%     89MiB / 31.35GiB      0.28%     69.7kB / 47.7kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.10%     49.68MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.05%     63.04MiB / 31.35GiB   0.20%     2.28MB / 27kB     0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.57MiB / 31.35GiB   0.14%     2.28MB / 30.2kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     64.54MiB / 31.35GiB   0.20%     2.35MB / 123kB    0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     65.03MiB / 31.35GiB   0.20%     2.31MB / 60.9kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.05%     49.34MiB / 500MiB     9.87%     2.28MB / 31.9kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.19MiB / 31.35GiB   0.15%     2.28MB / 36.5kB   0B / 0B     21
